checkout_id,member_id,book_id,checkout_date,return_date,first_name,last_name,grade,neighborhood,membership_status,join_date,title,author,Member ID,Book ID,Checkout Date
9130.0,1024.0,503.0,2025-09-04,2025-09-17,youssef,hegazy,8.0,nasr city,inactive,2024-01-04,the lantern maker,adel roushdy,1052.0,516.5,2025-07-07
9192.0,1027.0,519.0,2025-09-26,2025-10-07,mostafa,fouad,9.0,nasr city,active,2023-09-25,kites over cairo,jasmine wahdan,1052.0,516.5,2025-07-07
9017.0,1018.0,519.0,2024-08-06,2024-08-11,ahmed,shafik,9.0,maadi,active,2023-01-28,kites over cairo,jasmine wahdan,1052.0,516.5,2025-07-07
9266.0,1053.0,519.0,2024-06-01,2024-06-15,adam,shafik,9.0,heliopolis,active,2024-01-03,kites over cairo,jasmine wahdan,1052.0,516.5,2025-07-07
9132.0,1035.0,511.0,2025-02-26,2025-03-13,karim,fahmy,9.0,nasr city,inactive,2025-06-26,winter in alexandria,farida anwar,1052.0,516.5,2025-07-07
9015.0,1010.0,507.0,2025-09-02,2025-09-14,nour,nabil,6.0,maadi,active,2024-05-15,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9362.0,1079.0,507.0,2024-03-08,2024-04-07,rana,osman,8.0,shubra,active,2024-10-27,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9262.0,1054.0,524.0,2024-02-25,2024-03-22,retaj,fahmy,6.0,heliopolis,inactive,2024-03-21,the weaver's daughter,laila shokry,1052.0,516.5,2025-07-07
9336.0,1061.0,528.0,2024-04-18,2024-05-15,ziad,fahmy,9.0,zamalek,inactive,2023-04-27,the glass beehive,mona kholoussy,1052.0,516.5,2025-07-07
9105.0,1027.0,501.0,2025-03-05,2025-03-25,mostafa,fouad,9.0,nasr city,active,2023-09-25,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9055.0,1015.0,525.0,2025-08-08,2025-08-27,hamza,sabry,7.0,maadi,inactive,2025-08-13,storms and sailboats,mahmoud rafei,1052.0,516.5,2025-07-07
9183.0,1027.0,532.0,2025-03-28,2025-04-10,mostafa,fouad,9.0,nasr city,active,2023-09-25,the last bookmark,samir zohdy,1052.0,516.5,2025-07-07
9049.0,1010.0,514.0,2025-09-08,2025-01-11,nour,nabil,6.0,maadi,active,2024-05-15,the robot in row nine,galal mounir,1052.0,516.5,2025-07-07
9307.0,1072.0,501.0,2025-06-10,2025-07-09,seif,zaki,9.0,zamalek,active,2025-10-21,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9166.0,1032.0,519.0,2024-01-15,2024-01-24,nada,zaki,7.0,nasr city,active,2025-10-19,kites over cairo,jasmine wahdan,1052.0,516.5,2025-07-07
9155.0,1028.0,525.0,2025-07-12,2025-07-18,hassan,adel,9.0,nasr city,active,2025-11-12,storms and sailboats,mahmoud rafei,1052.0,516.5,2025-07-07
9240.0,1050.0,525.0,2025-07-25,2025-08-24,fares,adel,6.0,heliopolis,inactive,2025-09-10,storms and sailboats,mahmoud rafei,1052.0,516.5,2025-07-07
9197.0,1030.0,501.0,2025-11-26,2025-12-01,reem,osman,8.0,nasr city,active,2025-04-01,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9375.0,1034.0,525.0,2025-10-27,2025-11-15,aya,wahba,9.0,nasr city,active,2025-01-22,storms and sailboats,mahmoud rafei,1052.0,516.5,2025-07-07
9114.0,1034.0,516.0,2025-03-02,2025-03-17,aya,wahba,9.0,nasr city,active,2025-01-22,the beekeeper's almanac,hoda bakry,1052.0,516.5,2025-07-07
9077.0,1008.0,514.0,2024-07-28,2024-08-12,ziad,saleh,8.0,maadi,active,2025-10-28,the robot in row nine,galal mounir,1052.0,516.5,2025-07-07
9260.0,1044.0,518.0,2025-07-03,2025-07-27,sherif,saleh,7.0,heliopolis,active,2024-02-19,the ninth lighthouse,hani nagati,1052.0,516.5,2025-07-07
9059.0,1016.0,518.0,2025-06-28,2025-07-27,dina,rashad,8.0,maadi,active,2023-04-24,the ninth lighthouse,hani nagati,1052.0,516.5,2025-07-07
9332.0,1062.0,522.0,2024-07-03,2025-01-11,tarek,adel,7.0,zamalek,active,2023-01-22,the puzzle merchant,karim elwy,1052.0,516.5,2025-07-07
9378.0,1018.0,501.0,2024-09-05,2024-09-21,ahmed,shafik,9.0,maadi,active,2023-01-28,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9179.0,1027.0,517.0,2024-11-19,2024-12-17,mostafa,fouad,9.0,nasr city,active,2023-09-25,shadows on the corniche,hani nagati,1052.0,516.5,2025-07-07
9126.0,1034.0,529.0,2024-10-22,2024-10-28,aya,wahba,9.0,nasr city,active,2025-01-22,riddles of the red sea,sara tantawy,1052.0,516.5,2025-07-07
9072.0,1007.0,513.0,2025-03-05,2025-04-01,sherif,fouad,6.0,maadi,active,2025-08-18,circuits for beginners,galal mounir,1052.0,516.5,2025-07-07
9080.0,1008.0,501.0,2024-03-20,2024-04-18,ziad,saleh,8.0,maadi,active,2025-10-28,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9298.0,1065.0,507.0,2025-06-18,2025-07-11,adam,fahmy,6.0,zamalek,active,2025-07-12,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9087.0,1020.0,511.0,2025-12-03,2025-12-13,rana,fouad,6.0,maadi,active,2025-12-04,winter in alexandria,farida anwar,1052.0,516.5,2025-07-07
9006.0,1018.0,507.0,2025-06-26,2025-07-01,ahmed,shafik,9.0,maadi,active,2023-01-28,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9309.0,1068.0,511.0,2024-11-24,2024-12-12,layla,hegazy,8.0,zamalek,inactive,2025-02-24,winter in alexandria,farida anwar,1052.0,516.5,2025-07-07
9069.0,1010.0,505.0,2024-06-14,2024-07-10,nour,nabil,6.0,maadi,active,2024-05-15,letters to the nile,aya hafez,1052.0,516.5,2025-07-07
9216.0,1050.0,519.0,2024-08-07,2025-01-11,fares,adel,6.0,heliopolis,inactive,2025-09-10,kites over cairo,jasmine wahdan,1052.0,516.5,2025-07-07
9191.0,1027.0,505.0,2024-08-05,2024-08-29,mostafa,fouad,9.0,nasr city,active,2023-09-25,letters to the nile,aya hafez,1052.0,516.5,2025-07-07
9013.0,1002.0,501.0,2024-02-16,2024-02-29,fares,saleh,9.0,maadi,active,2025-01-22,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9061.0,1016.0,505.0,2025-04-28,2025-05-20,dina,rashad,8.0,maadi,active,2023-04-24,letters to the nile,aya hafez,1052.0,516.5,2025-07-07
9295.0,1061.0,513.0,2025-12-12,2026-01-01,ziad,fahmy,9.0,zamalek,inactive,2023-04-27,circuits for beginners,galal mounir,1052.0,516.5,2025-07-07
9363.0,1079.0,507.0,2024-12-23,2025-01-15,rana,osman,8.0,shubra,active,2024-10-27,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9102.0,1010.0,502.0,2024-10-05,2025-01-11,nour,nabil,6.0,maadi,active,2024-05-15,desert compass,amina darwish,1052.0,516.5,2025-07-07
9287.0,1065.0,532.0,2024-04-26,2024-05-23,adam,fahmy,6.0,zamalek,active,2025-07-12,the last bookmark,samir zohdy,1052.0,516.5,2025-07-07
9330.0,1072.0,513.0,2025-04-11,2025-05-09,seif,zaki,9.0,zamalek,active,2025-10-21,circuits for beginners,galal mounir,1052.0,516.5,2025-07-07
9178.0,1024.0,518.0,2025-08-21,2025-09-04,youssef,hegazy,8.0,nasr city,inactive,2024-01-04,the ninth lighthouse,hani nagati,1052.0,516.5,2025-07-07
9175.0,1027.0,513.0,2025-03-04,2025-03-27,mostafa,fouad,9.0,nasr city,active,2023-09-25,circuits for beginners,galal mounir,1052.0,516.5,2025-07-07
9267.0,1047.0,530.0,2024-12-05,2024-12-20,sara,rashad,8.0,heliopolis,inactive,2024-06-25,the sandstone key,sara tantawy,1052.0,516.5,2025-07-07
9159.0,1030.0,501.0,2024-12-11,2025-01-11,reem,osman,8.0,nasr city,active,2025-04-01,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9037.0,1008.0,509.0,2024-01-02,2024-01-22,ziad,saleh,8.0,maadi,active,2025-10-28,marbles and mirrors,diaa sultan,1052.0,516.5,2025-07-07
9264.0,1059.0,507.0,2025-02-01,2025-02-13,lina,halim,7.0,heliopolis,active,2024-01-06,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9254.0,1059.0,501.0,2025-10-23,2025-11-07,lina,halim,7.0,heliopolis,active,2024-01-06,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9259.0,1057.0,501.0,2025-11-16,2025-11-30,ahmed,fahmy,8.0,heliopolis,active,2024-01-12,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9010.0,1009.0,513.0,2025-07-22,2025-08-16,hassan,saleh,6.0,maadi,active,2025-04-25,circuits for beginners,galal mounir,1052.0,516.5,2025-07-07
9347.0,1075.0,519.0,2025-07-17,2025-07-31,malak,fahmy,7.0,shubra,active,2024-10-28,kites over cairo,jasmine wahdan,1052.0,516.5,2025-07-07
9156.0,1032.0,503.0,2025-02-13,2025-03-14,nada,zaki,7.0,nasr city,active,2025-10-19,the lantern maker,adel roushdy,1052.0,516.5,2025-07-07
9147.0,1028.0,512.0,2025-10-05,2025-11-01,hassan,adel,9.0,nasr city,active,2025-11-12,the cartographer's cat,farida anwar,1052.0,516.5,2025-07-07
9125.0,1039.0,501.0,2025-06-17,2025-01-11,nada,riad,7.0,nasr city,active,2025-01-22,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9168.0,1030.0,513.0,2025-09-13,2025-09-23,reem,osman,8.0,nasr city,active,2025-04-01,circuits for beginners,galal mounir,1052.0,516.5,2025-07-07
9270.0,1057.0,517.0,2024-12-08,2024-12-30,ahmed,fahmy,8.0,heliopolis,active,2024-01-12,shadows on the corniche,hani nagati,1052.0,516.5,2025-07-07
9068.0,1003.0,501.0,2025-11-14,2025-12-03,bassel,hegazy,6.0,maadi,active,2025-04-23,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9327.0,1065.0,513.0,2025-03-09,2025-04-01,adam,fahmy,6.0,zamalek,active,2025-07-12,circuits for beginners,galal mounir,1052.0,516.5,2025-07-07
9273.0,1047.0,510.0,2024-12-07,2025-01-05,sara,rashad,8.0,heliopolis,inactive,2024-06-25,the missing metronome,diaa sultan,1052.0,516.5,2025-07-07
9301.0,1062.0,519.0,2024-11-10,2024-11-23,tarek,adel,7.0,zamalek,active,2023-01-22,kites over cairo,jasmine wahdan,1052.0,516.5,2025-07-07
9074.0,1003.0,501.0,2024-06-19,2024-07-06,bassel,hegazy,6.0,maadi,active,2025-04-23,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9368.0,1079.0,525.0,2025-02-12,2025-03-10,rana,osman,8.0,shubra,active,2024-10-27,storms and sailboats,mahmoud rafei,1052.0,516.5,2025-07-07
9233.0,1059.0,512.0,2024-12-08,2024-12-15,lina,halim,7.0,heliopolis,active,2024-01-06,the cartographer's cat,farida anwar,1052.0,516.5,2025-07-07
9200.0,1060.0,509.0,2024-12-08,2025-01-11,layla,wahba,7.0,heliopolis,active,2024-03-26,marbles and mirrors,diaa sultan,1052.0,516.5,2025-07-07
9349.0,1077.0,501.0,2024-03-04,2024-04-02,lina,rashad,6.0,shubra,active,2023-07-08,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9350.0,1080.0,501.0,2025-06-22,2025-07-17,bassel,wahba,9.0,shubra,active,2023-12-28,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9345.0,1075.0,507.0,2025-02-03,2025-03-01,malak,fahmy,7.0,shubra,active,2024-10-28,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9195.0,1024.0,507.0,2025-02-22,2025-03-17,youssef,hegazy,8.0,nasr city,inactive,2024-01-04,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9325.0,1072.0,519.0,2024-01-11,2025-01-11,seif,zaki,9.0,zamalek,active,2025-10-21,kites over cairo,jasmine wahdan,1052.0,516.5,2025-07-07
9245.0,1044.0,519.0,2024-12-13,2024-12-21,sherif,saleh,7.0,heliopolis,active,2024-02-19,kites over cairo,jasmine wahdan,1052.0,516.5,2025-07-07
9146.0,1034.0,509.0,2025-02-23,2025-03-14,aya,wahba,9.0,nasr city,active,2025-01-22,marbles and mirrors,diaa sultan,1052.0,516.5,2025-07-07
9379.0,1062.0,501.0,2024-12-18,2024-12-26,tarek,adel,7.0,zamalek,active,2023-01-22,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9374.0,1080.0,505.0,2024-08-05,2024-08-12,bassel,wahba,9.0,shubra,active,2023-12-28,letters to the nile,aya hafez,1052.0,516.5,2025-07-07
9107.0,1024.0,505.0,2024-09-24,2024-10-12,youssef,hegazy,8.0,nasr city,inactive,2024-01-04,letters to the nile,aya hafez,1052.0,516.5,2025-07-07
9029.0,1005.0,507.0,2025-03-07,2025-03-29,youssef,halim,9.0,maadi,active,2024-05-05,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9108.0,1024.0,507.0,2025-02-02,2025-02-27,youssef,hegazy,8.0,nasr city,inactive,2024-01-04,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9201.0,1055.0,531.0,2025-11-24,2025-12-16,mostafa,kamel,9.0,heliopolis,active,2025-01-04,voices in the library,samir zohdy,1052.0,516.5,2025-07-07
9253.0,1058.0,507.0,2025-06-15,2025-07-10,lina,mansour,8.0,heliopolis,active,2025-07-20,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9334.0,1065.0,507.0,2025-12-20,2026-01-05,adam,fahmy,6.0,zamalek,active,2025-07-12,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9160.0,1030.0,501.0,2024-06-20,2024-07-07,reem,osman,8.0,nasr city,active,2025-04-01,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9180.0,1034.0,529.0,2024-07-27,2024-08-02,aya,wahba,9.0,nasr city,active,2025-01-22,riddles of the red sea,sara tantawy,1052.0,516.5,2025-07-07
9344.0,1076.0,507.0,2024-09-12,2025-01-11,dina,wahba,7.0,shubra,active,2025-12-13,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9004.0,1013.0,519.0,2025-07-27,2025-08-16,ziad,fouad,8.0,maadi,active,2025-06-27,kites over cairo,jasmine wahdan,1052.0,516.5,2025-07-07
9224.0,1057.0,513.0,2025-05-25,2025-01-11,ahmed,fahmy,8.0,heliopolis,active,2024-01-12,circuits for beginners,galal mounir,1052.0,516.5,2025-07-07
9235.0,1047.0,516.0,2024-02-16,2025-01-11,sara,rashad,8.0,heliopolis,inactive,2024-06-25,the beekeeper's almanac,hoda bakry,1052.0,516.5,2025-07-07
9118.0,1030.0,507.0,2024-05-12,2025-01-11,reem,osman,8.0,nasr city,active,2025-04-01,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9381.0,1079.0,507.0,2025-05-30,2025-06-18,rana,osman,8.0,shubra,active,2024-10-27,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9071.0,1003.0,503.0,2024-03-25,2024-04-09,bassel,hegazy,6.0,maadi,active,2025-04-23,the lantern maker,adel roushdy,1052.0,516.5,2025-07-07
9220.0,1047.0,507.0,2025-08-04,2025-01-11,sara,rashad,8.0,heliopolis,inactive,2024-06-25,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9167.0,1028.0,503.0,2025-12-24,2026-01-02,hassan,adel,9.0,nasr city,active,2025-11-12,the lantern maker,adel roushdy,1052.0,516.5,2025-07-07
9320.0,1073.0,501.0,2025-07-19,2025-08-13,yassin,kamel,7.0,zamalek,inactive,2025-08-26,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9300.0,1061.0,528.0,2024-08-15,2024-09-02,ziad,fahmy,9.0,zamalek,inactive,2023-04-27,the glass beehive,mona kholoussy,1052.0,516.5,2025-07-07
9364.0,1077.0,513.0,2024-08-18,2024-09-07,lina,rashad,6.0,shubra,active,2023-07-08,circuits for beginners,galal mounir,1052.0,516.5,2025-07-07
9035.0,1020.0,501.0,2024-08-01,2024-08-23,rana,fouad,6.0,maadi,active,2025-12-04,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9382.0,1076.0,507.0,2025-02-26,2025-03-08,dina,wahba,7.0,shubra,active,2025-12-13,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9133.0,1034.0,519.0,2025-05-28,2025-06-24,aya,wahba,9.0,nasr city,active,2025-01-22,kites over cairo,jasmine wahdan,1052.0,516.5,2025-07-07
9276.0,1050.0,514.0,2025-06-28,2025-07-08,fares,adel,6.0,heliopolis,inactive,2025-09-10,the robot in row nine,galal mounir,1052.0,516.5,2025-07-07
9104.0,1018.0,507.0,2024-05-15,2025-01-11,ahmed,shafik,9.0,maadi,active,2023-01-28,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9367.0,1079.0,507.0,2024-03-19,2024-03-28,rana,osman,8.0,shubra,active,2024-10-27,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9373.0,1079.0,508.0,2024-03-20,2024-04-19,rana,osman,8.0,shubra,active,2024-10-27,the quiet observatory,dalia serry,1052.0,516.5,2025-07-07
9217.0,1047.0,530.0,2024-04-07,2025-01-11,sara,rashad,8.0,heliopolis,inactive,2024-06-25,the sandstone key,sara tantawy,1052.0,516.5,2025-07-07
9022.0,1010.0,507.0,2025-11-14,2025-12-03,nour,nabil,6.0,maadi,active,2024-05-15,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9065.0,1016.0,509.0,2024-12-21,2025-01-11,dina,rashad,8.0,maadi,active,2023-04-24,marbles and mirrors,diaa sultan,1052.0,516.5,2025-07-07
9099.0,1018.0,506.0,2025-10-10,2025-11-09,ahmed,shafik,9.0,maadi,active,2023-01-28,the paper boat club,aya hafez,1052.0,516.5,2025-07-07
9109.0,1034.0,512.0,2024-08-20,2024-09-14,aya,wahba,9.0,nasr city,active,2025-01-22,the cartographer's cat,farida anwar,1052.0,516.5,2025-07-07
9086.0,1018.0,501.0,2024-06-20,2024-06-29,ahmed,shafik,9.0,maadi,active,2023-01-28,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9089.0,1010.0,507.0,2025-06-22,2025-07-22,nour,nabil,6.0,maadi,active,2024-05-15,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9230.0,1050.0,501.0,2025-09-10,2025-10-07,fares,adel,6.0,heliopolis,inactive,2025-09-10,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9062.0,1010.0,520.0,2024-07-28,2024-08-26,nour,nabil,6.0,maadi,active,2024-05-15,the copper telescope,jasmine wahdan,1052.0,516.5,2025-07-07
9076.0,1008.0,529.0,2025-12-12,2025-12-20,ziad,saleh,8.0,maadi,active,2025-10-28,riddles of the red sea,sara tantawy,1052.0,516.5,2025-07-07
9265.0,1049.0,513.0,2024-08-12,2024-09-10,ahmed,gamal,6.0,heliopolis,active,2023-06-10,circuits for beginners,galal mounir,1052.0,516.5,2025-07-07
9258.0,1050.0,529.0,2025-12-07,2025-12-21,fares,adel,6.0,heliopolis,inactive,2025-09-10,riddles of the red sea,sara tantawy,1052.0,516.5,2025-07-07
9203.0,1057.0,501.0,2025-10-25,2025-01-11,ahmed,fahmy,8.0,heliopolis,active,2024-01-12,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9041.0,1010.0,506.0,2025-02-22,2025-03-19,nour,nabil,6.0,maadi,active,2024-05-15,the paper boat club,aya hafez,1052.0,516.5,2025-07-07
9154.0,1030.0,525.0,2025-05-18,2025-05-26,reem,osman,8.0,nasr city,active,2025-04-01,storms and sailboats,mahmoud rafei,1052.0,516.5,2025-07-07
9285.0,1071.0,513.0,2025-02-24,2025-01-11,jana,hegazy,8.0,zamalek,active,2024-09-27,circuits for beginners,galal mounir,1052.0,516.5,2025-07-07
9121.0,1027.0,522.0,2025-02-24,2025-03-14,mostafa,fouad,9.0,nasr city,active,2023-09-25,the puzzle merchant,karim elwy,1052.0,516.5,2025-07-07
9244.0,1050.0,507.0,2025-04-23,2025-05-06,fares,adel,6.0,heliopolis,inactive,2025-09-10,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9275.0,1047.0,507.0,2025-09-21,2025-10-08,sara,rashad,8.0,heliopolis,inactive,2024-06-25,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9215.0,1044.0,507.0,2024-02-07,2025-01-11,sherif,saleh,7.0,heliopolis,active,2024-02-19,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9268.0,1047.0,503.0,2025-06-16,2025-07-14,sara,rashad,8.0,heliopolis,inactive,2024-06-25,the lantern maker,adel roushdy,1052.0,516.5,2025-07-07
9314.0,1072.0,522.0,2024-08-13,2024-09-02,seif,zaki,9.0,zamalek,active,2025-10-21,the puzzle merchant,karim elwy,1052.0,516.5,2025-07-07
9299.0,1072.0,521.0,2024-01-04,2024-01-23,seif,zaki,9.0,zamalek,active,2025-10-21,a garden of equations,karim elwy,1052.0,516.5,2025-07-07
9353.0,1075.0,528.0,2025-12-13,2025-12-30,malak,fahmy,7.0,shubra,active,2024-10-28,the glass beehive,mona kholoussy,1052.0,516.5,2025-07-07
9117.0,1026.0,501.0,2025-09-13,2025-01-11,nada,saleh,7.0,nasr city,inactive,2023-11-16,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9212.0,1044.0,512.0,2024-09-14,2025-01-11,sherif,saleh,7.0,heliopolis,active,2024-02-19,the cartographer's cat,farida anwar,1052.0,516.5,2025-07-07
9278.0,1047.0,506.0,2024-03-12,2024-04-02,sara,rashad,8.0,heliopolis,inactive,2024-06-25,the paper boat club,aya hafez,1052.0,516.5,2025-07-07
9177.0,1027.0,513.0,2024-01-18,2025-01-11,mostafa,fouad,9.0,nasr city,active,2023-09-25,circuits for beginners,galal mounir,1052.0,516.5,2025-07-07
9044.0,1018.0,503.0,2024-10-07,2025-01-11,ahmed,shafik,9.0,maadi,active,2023-01-28,the lantern maker,adel roushdy,1052.0,516.5,2025-07-07
9329.0,1062.0,513.0,2025-03-06,2025-01-11,tarek,adel,7.0,zamalek,active,2023-01-22,circuits for beginners,galal mounir,1052.0,516.5,2025-07-07
9078.0,1008.0,521.0,2024-09-21,2024-10-12,ziad,saleh,8.0,maadi,active,2025-10-28,a garden of equations,karim elwy,1052.0,516.5,2025-07-07
9032.0,1011.0,501.0,2024-11-24,2024-12-11,menna,halim,8.0,maadi,active,2024-04-22,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9289.0,1072.0,522.0,2025-09-09,2025-09-19,seif,zaki,9.0,zamalek,active,2025-10-21,the puzzle merchant,karim elwy,1052.0,516.5,2025-07-07
9138.0,1039.0,516.0,2025-08-22,2025-08-31,nada,riad,7.0,nasr city,active,2025-01-22,the beekeeper's almanac,hoda bakry,1052.0,516.5,2025-07-07
9306.0,1074.0,510.0,2024-08-03,2024-08-10,mostafa,saleh,8.0,zamalek,active,2025-11-21,the missing metronome,diaa sultan,1052.0,516.5,2025-07-07
9239.0,1050.0,519.0,2025-02-10,2025-02-22,fares,adel,6.0,heliopolis,inactive,2025-09-10,kites over cairo,jasmine wahdan,1052.0,516.5,2025-07-07
9226.0,1044.0,519.0,2025-03-18,2025-01-11,sherif,saleh,7.0,heliopolis,active,2024-02-19,kites over cairo,jasmine wahdan,1052.0,516.5,2025-07-07
9135.0,1034.0,506.0,2025-01-12,2025-01-28,aya,wahba,9.0,nasr city,active,2025-01-22,the paper boat club,aya hafez,1052.0,516.5,2025-07-07
9023.0,1018.0,503.0,2025-08-04,2025-08-27,ahmed,shafik,9.0,maadi,active,2023-01-28,the lantern maker,adel roushdy,1052.0,516.5,2025-07-07
9229.0,1047.0,501.0,2025-11-16,2025-12-08,sara,rashad,8.0,heliopolis,inactive,2024-06-25,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9096.0,1022.0,501.0,2025-02-17,2025-03-17,youssef,fouad,7.0,maadi,active,2025-02-28,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9312.0,1068.0,506.0,2025-12-01,2025-01-11,layla,hegazy,8.0,zamalek,inactive,2025-02-24,the paper boat club,aya hafez,1052.0,516.5,2025-07-07
9196.0,1030.0,526.0,2025-01-15,2025-02-02,reem,osman,8.0,nasr city,active,2025-04-01,the clockwork orchard,mahmoud rafei,1052.0,516.5,2025-07-07
9190.0,1030.0,502.0,2025-12-04,2025-12-18,reem,osman,8.0,nasr city,active,2025-04-01,desert compass,amina darwish,1052.0,516.5,2025-07-07
9095.0,1002.0,507.0,2024-06-25,2024-07-07,fares,saleh,9.0,maadi,active,2025-01-22,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9199.0,1053.0,518.0,2024-11-28,2024-12-08,adam,shafik,9.0,heliopolis,active,2024-01-03,the ninth lighthouse,hani nagati,1052.0,516.5,2025-07-07
9279.0,1047.0,514.0,2025-07-06,2025-07-28,sara,rashad,8.0,heliopolis,inactive,2024-06-25,the robot in row nine,galal mounir,1052.0,516.5,2025-07-07
9047.0,1007.0,507.0,2024-10-11,2024-10-24,sherif,fouad,6.0,maadi,active,2025-08-18,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9351.0,1075.0,514.0,2024-01-03,2024-01-28,malak,fahmy,7.0,shubra,active,2024-10-28,the robot in row nine,galal mounir,1052.0,516.5,2025-07-07
9251.0,1046.0,507.0,2024-06-09,2025-01-11,amir,fouad,7.0,heliopolis,active,2025-12-11,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9242.0,1047.0,520.0,2025-06-01,2025-07-01,sara,rashad,8.0,heliopolis,inactive,2024-06-25,the copper telescope,jasmine wahdan,1052.0,516.5,2025-07-07
9204.0,1057.0,506.0,2024-02-20,2024-03-15,ahmed,fahmy,8.0,heliopolis,active,2024-01-12,the paper boat club,aya hafez,1052.0,516.5,2025-07-07
9158.0,1040.0,513.0,2025-03-07,2025-03-24,dina,adel,9.0,nasr city,active,2025-12-26,circuits for beginners,galal mounir,1052.0,516.5,2025-07-07
9060.0,1010.0,527.0,2024-05-20,2024-05-28,nour,nabil,6.0,maadi,active,2024-05-15,notes from the delta,mona kholoussy,1052.0,516.5,2025-07-07
9243.0,1060.0,513.0,2025-09-13,2025-10-09,layla,wahba,7.0,heliopolis,active,2024-03-26,circuits for beginners,galal mounir,1052.0,516.5,2025-07-07
9042.0,1010.0,509.0,2024-02-28,2025-01-11,nour,nabil,6.0,maadi,active,2024-05-15,marbles and mirrors,diaa sultan,1052.0,516.5,2025-07-07
9150.0,1024.0,507.0,2025-10-14,2025-10-24,youssef,hegazy,8.0,nasr city,inactive,2024-01-04,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9377.0,1034.0,507.0,2025-03-25,2025-04-06,aya,wahba,9.0,nasr city,active,2025-01-22,fossils and fireflies,dalia serry,1052.0,516.5,2025-07-07
9356.0,1076.0,501.0,2025-03-14,2025-04-13,dina,wahba,7.0,shubra,active,2025-12-13,the silver kite,amina darwish,1052.0,516.5,2025-07-07
9014.0,1010.0,519.0,2024-06-28,2024-07-20,nour,nabil,6.0,maadi,active,2024-05-15,kites over cairo,jasmine wahdan,1052.0,516.5,2025-07-07
9346.0,1076.0,519.0,2024-04-27,2025-01-11,dina,wahba,7.0,shubra,active,2025-12-13,kites over cairo,jasmine wahdan,1052.0,516.5,2025-07-07
9103.0,1003.0,513.0,2025-09-04,2025-09-25,bassel,hegazy,6.0,maadi,active,2025-04-23,circuits for beginners,galal mounir,1052.0,516.5,2025-07-07
9246.0,1044.0,529.0,2025-06-25,2025-07-04,sherif,saleh,7.0,heliopolis,active,2024-02-19,riddles of the red sea,sara tantawy,1052.0,516.5,2025-07-07
