checkout_id,member_id,book_id,checkout_date,return_date,first_name,last_name,grade,neighborhood,membership_status,join_date,title,author,Member ID,Book ID,Checkout Date
9307.0,1072.0,501.0,2025-06-10,2025-07-09,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,The Silver Kite,Amina Darwish,,,
9166.0,1032.0,519.0,2024-01-15,2024-01-24,Nada,Zaki,7.0,Nasr City,Active,2025-10-19,Kites Over Cairo,Jasmine Wahdan,,,
9155.0,1028.0,525.0,2025-07-12,2025-07-18,Hassan,Adel,9.0,Nasr City,Active,2025-11-12,Storms and Sailboats,Mahmoud Rafei,,,
9240.0,1050.0,525.0,2025-07-25,2025-08-24,Fares,Adel,6.0,Heliopolis,inactive,2025-09-10,Storms and Sailboats,Mahmoud Rafei,,,
9197.0,1030.0,501.0,2025-11-26,2025-12-01,Reem,Osman,,Nasr City,Active,2025-04-01,The Silver Kite,Amina Darwish,,,
9375.0,1034.0,525.0,2025-10-27,2025-11-15,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,Storms and Sailboats,Mahmoud Rafei,,,
9114.0,1034.0,516.0,2025-03-02,2025-03-17,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,The Beekeeper's Almanac,Hoda Bakry,,,
9077.0,1008.0,514.0,2024-07-28,2024-08-12,Ziad,Saleh,8.0,Maadi,active,2025-10-28,The Robot in Row Nine,Galal Mounir,,,
9260.0,1044.0,518.0,2025-07-03,2025-07-27,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,The Ninth Lighthouse,Hani Nagati,,,
9059.0,1016.0,518.0,2025-06-28,2025-07-27,Dina,Rashad,8.0,Maadi,Active,2023-04-24,The Ninth Lighthouse,Hani Nagati,,,
9332.0,1062.0,522.0,2024-07-03,,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,The Puzzle Merchant,Karim Elwy,,,
9378.0,1018.0,501.0,2024-09-05,2024-09-21,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,The Silver Kite,Amina Darwish,,,
9179.0,1027.0,517.0,2024-11-19,2024-12-17,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25,Shadows on the Corniche,Hani Nagati,,,
9126.0,1034.0,529.0,2024-10-22,2024-10-28,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,Riddles of the Red Sea,Sara Tantawy,,,
9072.0,1007.0,513.0,2025-03-05,2025-04-01,Sherif,Fouad,6.0,Maadi,Active,2025-08-18,Circuits for Beginners,Galal Mounir,,,
9080.0,1008.0,501.0,2024-03-20,2024-04-18,Ziad,Saleh,8.0,Maadi,active,2025-10-28,The Silver Kite,Amina Darwish,,,
9298.0,1065.0,507.0,2025-06-18,2025-07-11,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,Fossils and Fireflies,Dalia Serry,,,
9087.0,1020.0,511.0,2025-12-03,2025-12-13,Rana,Fouad,6.0,Maadi,Active,2025-12-04,Winter in Alexandria,Farida Anwar,,,
9006.0,1018.0,507.0,2025-06-26,2025-07-01,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,Fossils and Fireflies,Dalia Serry,,,
9309.0,1068.0,511.0,2024-11-24,2024-12-12,Layla,Hegazy,8.0,Zamalek,Inactive,2025-02-24,Winter in Alexandria,Farida Anwar,,,
9069.0,1010.0,505.0,2024-06-14,2024-07-10,Nour,Nabil,6.0,Maadi ,Active,2024-05-15,Letters to the Nile,Aya Hafez,,,
9216.0,1050.0,519.0,2024-08-07,,Fares,Adel,6.0,Heliopolis,inactive,2025-09-10,Kites Over Cairo,Jasmine Wahdan,,,
9191.0,1027.0,505.0,2024-08-05,2024-08-29,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25,Letters to the Nile,Aya Hafez,,,
9013.0,1002.0,501.0,2024-02-16,2024-02-29,Fares,Saleh,9.0,Maadi,Active,,The Silver Kite,Amina Darwish,,,
9061.0,1016.0,505.0,2025-04-28,2025-05-20,Dina,Rashad,8.0,Maadi,Active,2023-04-24,Letters to the Nile,Aya Hafez,,,
9295.0,1061.0,513.0,2025-12-12,2026-01-01,Ziad,Fahmy,9.0,zamalek,Inactive,2023-04-27,Circuits for Beginners,Galal Mounir,,,
9363.0,1079.0,507.0,2024-12-23,2025-01-15,Rana,Osman,8.0,Shubra,Active,2024-10-27,Fossils and Fireflies,Dalia Serry,,,
9102.0,1010.0,502.0,2024-10-05,,Nour,Nabil,6.0,Maadi ,Active,2024-05-15,Desert Compass,Amina Darwish,,,
9287.0,1065.0,532.0,2024-04-26,2024-05-23,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,The Last Bookmark,Samir Zohdy,,,
9330.0,1072.0,513.0,2025-04-11,2025-05-09,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,Circuits for Beginners,Galal Mounir,,,
9178.0,1024.0,518.0,2025-08-21,2025-09-04,Youssef,Hegazy,8.0,Nasr City,inactive,2024-01-04,The Ninth Lighthouse,Hani Nagati,,,
9175.0,1027.0,513.0,2025-03-04,2025-03-27,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25,Circuits for Beginners,Galal Mounir,,,
9267.0,1047.0,530.0,2024-12-05,2024-12-20,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,The Sandstone Key,Sara Tantawy,,,
9159.0,1030.0,501.0,2024-12-11,,Reem,Osman,,Nasr City,Active,2025-04-01,The Silver Kite,Amina Darwish,,,
9037.0,1008.0,509.0,2024-01-02,2024-01-22,Ziad,Saleh,8.0,Maadi,active,2025-10-28,Marbles and Mirrors,Diaa Sultan,,,
9264.0,1059.0,507.0,2025-02-01,2025-02-13,Lina,Halim,7.0,Heliopolis,Active,2024-01-06,Fossils and Fireflies,Dalia Serry,,,
9254.0,1059.0,501.0,2025-10-23,2025-11-07,Lina,Halim,7.0,Heliopolis,Active,2024-01-06,The Silver Kite,Amina Darwish,,,
9259.0,1057.0,501.0,2025-11-16,2025-11-30,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,The Silver Kite,Amina Darwish,,,
9010.0,1009.0,513.0,2025-07-22,2025-08-16,Hassan,Saleh,6.0,Maadi,Active,2025-04-25,Circuits for Beginners,Galal Mounir,,,
9347.0,1075.0,519.0,2025-07-17,2025-07-31,Malak,Fahmy,7.0,Shubra,Active,2024-10-28,Kites Over Cairo,Jasmine Wahdan,,,
9156.0,1032.0,503.0,2025-02-13,2025-03-14,Nada,Zaki,7.0,Nasr City,Active,2025-10-19,The Lantern Maker,Adel Roushdy,,,
9147.0,1028.0,512.0,2025-10-05,2025-11-01,Hassan,Adel,9.0,Nasr City,Active,2025-11-12,The Cartographer's Cat,Farida Anwar,,,
9125.0,1039.0,501.0,2025-06-17,,Nada,Riad,7.0,Nasr City,active,,The Silver Kite,Amina Darwish,,,
9168.0,1030.0,513.0,2025-09-13,2025-09-23,Reem,Osman,,Nasr City,Active,2025-04-01,Circuits for Beginners,Galal Mounir,,,
9270.0,1057.0,517.0,2024-12-08,2024-12-30,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,Shadows on the Corniche,Hani Nagati,,,
9068.0,1003.0,501.0,2025-11-14,2025-12-03,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,The Silver Kite,Amina Darwish,,,
9327.0,1065.0,513.0,2025-03-09,2025-04-01,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,Circuits for Beginners,Galal Mounir,,,
9273.0,1047.0,510.0,2024-12-07,2025-01-05,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,The Missing Metronome,Diaa Sultan,,,
9301.0,1062.0,519.0,2024-11-10,2024-11-23,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,Kites Over Cairo,Jasmine Wahdan,,,
9296.0,1065.0,501.0,2024-12-15,2025-01-11,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,The Silver Kite,Amina Darwish,,,
9074.0,1003.0,501.0,2024-06-19,2024-07-06,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,The Silver Kite,Amina Darwish,,,
9368.0,1079.0,525.0,2025-02-12,2025-03-10,Rana,Osman,8.0,Shubra,Active,2024-10-27,Storms and Sailboats,Mahmoud Rafei,,,
9233.0,1059.0,512.0,2024-12-08,2024-12-15,Lina,Halim,7.0,Heliopolis,Active,2024-01-06,The Cartographer's Cat,Farida Anwar,,,
9200.0,1060.0,509.0,2024-12-08,,Layla,Wahba,7.0,Heliopolis,Active,2024-03-26,Marbles and Mirrors,Diaa Sultan,,,
9349.0,1077.0,501.0,2024-03-04,2024-04-02,Lina,Rashad,6.0,Shubra,Active,2023-07-08,The Silver Kite,Amina Darwish,,,
9350.0,1080.0,501.0,2025-06-22,2025-07-17,Bassel,Wahba,9.0,Shubra,Active,2023-12-28,The Silver Kite,Amina Darwish,,,
9345.0,1075.0,507.0,2025-02-03,2025-03-01,Malak,Fahmy,7.0,Shubra,Active,2024-10-28,Fossils and Fireflies,Dalia Serry,,,
9195.0,1024.0,507.0,2025-02-22,2025-03-17,Youssef,Hegazy,8.0,Nasr City,inactive,2024-01-04,Fossils and Fireflies,Dalia Serry,,,
9325.0,1072.0,519.0,2024-01-11,,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,Kites Over Cairo,Jasmine Wahdan,,,
9245.0,1044.0,519.0,2024-12-13,2024-12-21,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,Kites Over Cairo,Jasmine Wahdan,,,
9146.0,1034.0,509.0,2025-02-23,2025-03-14,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,Marbles and Mirrors,Diaa Sultan,,,
9379.0,1062.0,501.0,2024-12-18,2024-12-26,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,The Silver Kite,Amina Darwish,,,
9374.0,1080.0,505.0,2024-08-05,2024-08-12,Bassel,Wahba,9.0,Shubra,Active,2023-12-28,Letters to the Nile,Aya Hafez,,,
9107.0,1024.0,505.0,2024-09-24,2024-10-12,Youssef,Hegazy,8.0,Nasr City,inactive,2024-01-04,Letters to the Nile,Aya Hafez,,,
9029.0,1005.0,507.0,2025-03-07,2025-03-29,Youssef,Halim,9.0,Maadi,Active,2024-05-05,Fossils and Fireflies,Dalia Serry,,,
9108.0,1024.0,507.0,2025-02-02,2025-02-27,Youssef,Hegazy,8.0,Nasr City,inactive,2024-01-04,Fossils and Fireflies,Dalia Serry,,,
9201.0,1055.0,531.0,2025-11-24,2025-12-16,Mostafa,Kamel,9.0,Heliopolis,Active,2025-01-04,Voices in the Library,Samir Zohdy,,,
9253.0,1058.0,507.0,2025-06-15,2025-07-10,Lina,Mansour,8.0,Heliopolis,active,2025-07-20,Fossils and Fireflies,Dalia Serry,,,
9334.0,1065.0,507.0,2025-12-20,2026-01-05,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,Fossils and Fireflies,Dalia Serry,,,
9160.0,1030.0,501.0,2024-06-20,2024-07-07,Reem,Osman,,Nasr City,Active,2025-04-01,The Silver Kite,Amina Darwish,,,
9180.0,1034.0,529.0,2024-07-27,2024-08-02,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,Riddles of the Red Sea,Sara Tantawy,,,
9344.0,1076.0,507.0,2024-09-12,,Dina,Wahba,7.0,Shubra,Active,2025-12-13,Fossils and Fireflies,Dalia Serry,,,
9004.0,1013.0,519.0,2025-07-27,2025-08-16,Ziad,Fouad,,Maadi,Active,2025-06-27,Kites Over Cairo,Jasmine Wahdan,,,
9224.0,1057.0,513.0,2025-05-25,,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,Circuits for Beginners,Galal Mounir,,,
9235.0,1047.0,516.0,2024-02-16,,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,The Beekeeper's Almanac,Hoda Bakry,,,
9118.0,1030.0,507.0,2024-05-12,,Reem,Osman,,Nasr City,Active,2025-04-01,Fossils and Fireflies,Dalia Serry,,,
9381.0,1079.0,507.0,2025-05-30,2025-06-18,Rana,Osman,8.0,Shubra,Active,2024-10-27,Fossils and Fireflies,Dalia Serry,,,
9071.0,1003.0,503.0,2024-03-25,2024-04-09,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,The Lantern Maker,Adel Roushdy,,,
9220.0,1047.0,507.0,2025-08-04,,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,Fossils and Fireflies,Dalia Serry,,,
9167.0,1028.0,503.0,2025-12-24,2026-01-02,Hassan,Adel,9.0,Nasr City,Active,2025-11-12,The Lantern Maker,Adel Roushdy,,,
9320.0,1073.0,501.0,2025-07-19,2025-08-13,Yassin,Kamel,7.0,Zamalek,Inactive,2025-08-26,The Silver Kite,Amina Darwish,,,
9300.0,1061.0,528.0,2024-08-15,2024-09-02,Ziad,Fahmy,9.0,zamalek,Inactive,2023-04-27,The Glass Beehive,Mona Kholoussy,,,
9364.0,1077.0,513.0,2024-08-18,2024-09-07,Lina,Rashad,6.0,Shubra,Active,2023-07-08,Circuits for Beginners,Galal Mounir,,,
9035.0,1020.0,501.0,2024-08-01,2024-08-23,Rana,Fouad,6.0,Maadi,Active,2025-12-04,The Silver Kite,Amina Darwish,,,
9382.0,1076.0,507.0,2025-02-26,2025-03-08,Dina,Wahba,7.0,Shubra,Active,2025-12-13,Fossils and Fireflies,Dalia Serry,,,
9133.0,1034.0,519.0,2025-05-28,2025-06-24,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,Kites Over Cairo,Jasmine Wahdan,,,
9276.0,1050.0,514.0,2025-06-28,2025-07-08,Fares,Adel,6.0,Heliopolis,inactive,2025-09-10,The Robot in Row Nine,Galal Mounir,,,
9104.0,1018.0,507.0,2024-05-15,,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,Fossils and Fireflies,Dalia Serry,,,
9367.0,1079.0,507.0,2024-03-19,2024-03-28,Rana,Osman,8.0,Shubra,Active,2024-10-27,Fossils and Fireflies,Dalia Serry,,,
9373.0,1079.0,508.0,2024-03-20,2024-04-19,Rana,Osman,8.0,Shubra,Active,2024-10-27,The Quiet Observatory,Dalia Serry,,,
9217.0,1047.0,530.0,2024-04-07,,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,The Sandstone Key,Sara Tantawy,,,
9022.0,1010.0,507.0,2025-11-14,2025-12-03,Nour,Nabil,6.0,Maadi ,Active,2024-05-15,Fossils and Fireflies,Dalia Serry,,,
9065.0,1016.0,509.0,2024-12-21,,Dina,Rashad,8.0,Maadi,Active,2023-04-24,Marbles and Mirrors,Diaa Sultan,,,
9099.0,1018.0,506.0,2025-10-10,2025-11-09,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,The Paper Boat Club,Aya Hafez,,,
9109.0,1034.0,512.0,2024-08-20,2024-09-14,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,The Cartographer's Cat,Farida Anwar,,,
9086.0,1018.0,501.0,2024-06-20,2024-06-29,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,The Silver Kite,Amina Darwish,,,
9089.0,1010.0,507.0,2025-06-22,2025-07-22,Nour,Nabil,6.0,Maadi ,Active,2024-05-15,Fossils and Fireflies,Dalia Serry,,,
9230.0,1050.0,501.0,2025-09-10,2025-10-07,Fares,Adel,6.0,Heliopolis,inactive,2025-09-10,The Silver Kite,Amina Darwish,,,
9062.0,1010.0,520.0,2024-07-28,2024-08-26,Nour,Nabil,6.0,Maadi ,Active,2024-05-15,The Copper Telescope,Jasmine Wahdan,,,
9076.0,1008.0,529.0,2025-12-12,2025-12-20,Ziad,Saleh,8.0,Maadi,active,2025-10-28,Riddles of the Red Sea,Sara Tantawy,,,
9265.0,1049.0,513.0,2024-08-12,2024-09-10,Ahmed,Gamal,6.0,Heliopolis,Active,2023-06-10,Circuits for Beginners,Galal Mounir,,,
9258.0,1050.0,529.0,2025-12-07,2025-12-21,Fares,Adel,6.0,Heliopolis,inactive,2025-09-10,Riddles of the Red Sea,Sara Tantawy,,,
9180.0,1034.0,529.0,2024-07-27,2024-08-02,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,Riddles of the Red Sea,Sara Tantawy,,,
9203.0,1057.0,501.0,2025-10-25,,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,The Silver Kite,Amina Darwish,,,
9041.0,1010.0,506.0,2025-02-22,2025-03-19,Nour,Nabil,6.0,Maadi ,Active,2024-05-15,The Paper Boat Club,Aya Hafez,,,
9154.0,1030.0,525.0,2025-05-18,2025-05-26,Reem,Osman,,Nasr City,Active,2025-04-01,Storms and Sailboats,Mahmoud Rafei,,,
9285.0,1071.0,513.0,2025-02-24,,Jana,Hegazy,8.0,Zamalek,Active,2024-09-27,Circuits for Beginners,Galal Mounir,,,
9121.0,1027.0,522.0,2025-02-24,2025-03-14,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25,The Puzzle Merchant,Karim Elwy,,,
9244.0,1050.0,507.0,2025-04-23,2025-05-06,Fares,Adel,6.0,Heliopolis,inactive,2025-09-10,Fossils and Fireflies,Dalia Serry,,,
9275.0,1047.0,507.0,2025-09-21,2025-10-08,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,Fossils and Fireflies,Dalia Serry,,,
9215.0,1044.0,507.0,2024-02-07,,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,Fossils and Fireflies,Dalia Serry,,,
9268.0,1047.0,503.0,2025-06-16,2025-07-14,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,The Lantern Maker,Adel Roushdy,,,
9314.0,1072.0,522.0,2024-08-13,2024-09-02,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,The Puzzle Merchant,Karim Elwy,,,
9299.0,1072.0,521.0,2024-01-04,2024-01-23,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,A Garden of Equations,Karim Elwy,,,
9353.0,1075.0,528.0,2025-12-13,2025-12-30,Malak,Fahmy,7.0,Shubra,Active,2024-10-28,The Glass Beehive,Mona Kholoussy,,,
9117.0,1026.0,501.0,2025-09-13,,Nada,Saleh,7.0,Nasr City,inactive,2023-11-16,The Silver Kite,Amina Darwish,,,
9212.0,1044.0,512.0,2024-09-14,,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,The Cartographer's Cat,Farida Anwar,,,
9278.0,1047.0,506.0,2024-03-12,2024-04-02,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,The Paper Boat Club,Aya Hafez,,,
9177.0,1027.0,513.0,2024-01-18,,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25,Circuits for Beginners,Galal Mounir,,,
9044.0,1018.0,503.0,2024-10-07,,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,The Lantern Maker,Adel Roushdy,,,
9329.0,1062.0,513.0,2025-03-06,,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,Circuits for Beginners,Galal Mounir,,,
9078.0,1008.0,521.0,2024-09-21,2024-10-12,Ziad,Saleh,8.0,Maadi,active,2025-10-28,A Garden of Equations,Karim Elwy,,,
9032.0,1011.0,501.0,2024-11-24,2024-12-11,Menna,Halim,8.0,Maadi,Active,2024-04-22,The Silver Kite,Amina Darwish,,,
9289.0,1072.0,522.0,2025-09-09,2025-09-19,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,The Puzzle Merchant,Karim Elwy,,,
9138.0,1039.0,516.0,2025-08-22,2025-08-31,Nada,Riad,7.0,Nasr City,active,,The Beekeeper's Almanac,Hoda Bakry,,,
9334.0,1065.0,507.0,2025-12-20,2026-01-05,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,Fossils and Fireflies,Dalia Serry,,,
9306.0,1074.0,510.0,2024-08-03,2024-08-10,Mostafa,Saleh,8.0,Zamalek,Active,2025-11-21,The Missing Metronome,Diaa Sultan,,,
9239.0,1050.0,519.0,2025-02-10,2025-02-22,Fares,Adel,6.0,Heliopolis,inactive,2025-09-10,Kites Over Cairo,Jasmine Wahdan,,,
9226.0,1044.0,519.0,2025-03-18,,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,Kites Over Cairo,Jasmine Wahdan,,,
9135.0,1034.0,506.0,2025-01-12,2025-01-28,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,The Paper Boat Club,Aya Hafez,,,
9023.0,1018.0,503.0,2025-08-04,2025-08-27,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,The Lantern Maker,Adel Roushdy,,,
9229.0,1047.0,501.0,2025-11-16,2025-12-08,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,The Silver Kite,Amina Darwish,,,
9096.0,1022.0,501.0,2025-02-17,2025-03-17,Youssef,Fouad,7.0,Maadi,Active,2025-02-28,The Silver Kite,Amina Darwish,,,
9312.0,1068.0,506.0,2025-12-01,,Layla,Hegazy,8.0,Zamalek,Inactive,2025-02-24,The Paper Boat Club,Aya Hafez,,,
9196.0,1030.0,526.0,2025-01-15,2025-02-02,Reem,Osman,,Nasr City,Active,2025-04-01,The Clockwork Orchard,Mahmoud Rafei,,,
9190.0,1030.0,502.0,2025-12-04,2025-12-18,Reem,Osman,,Nasr City,Active,2025-04-01,Desert Compass,Amina Darwish,,,
9095.0,1002.0,507.0,2024-06-25,2024-07-07,Fares,Saleh,9.0,Maadi,Active,,Fossils and Fireflies,Dalia Serry,,,
9199.0,1053.0,518.0,2024-11-28,2024-12-08,Adam,Shafik,9.0,Heliopolis,Active,2024-01-03,The Ninth Lighthouse,Hani Nagati,,,
9279.0,1047.0,514.0,2025-07-06,2025-07-28,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,The Robot in Row Nine,Galal Mounir,,,
9047.0,1007.0,507.0,2024-10-11,2024-10-24,Sherif,Fouad,6.0,Maadi,Active,2025-08-18,Fossils and Fireflies,Dalia Serry,,,
9351.0,1075.0,514.0,2024-01-03,2024-01-28,Malak,Fahmy,7.0,Shubra,Active,2024-10-28,The Robot in Row Nine,Galal Mounir,,,
9251.0,1046.0,507.0,2024-06-09,,Amir,Fouad,7.0,HELIOPOLIS,Active,2025-12-11,Fossils and Fireflies,Dalia Serry,,,
9242.0,1047.0,520.0,2025-06-01,2025-07-01,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,The Copper Telescope,Jasmine Wahdan,,,
9204.0,1057.0,506.0,2024-02-20,2024-03-15,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,The Paper Boat Club,Aya Hafez,,,
9158.0,1040.0,513.0,2025-03-07,2025-03-24,Dina,Adel,9.0,Nasr City,Active,2025-12-26,Circuits for Beginners,Galal Mounir,,,
9060.0,1010.0,527.0,2024-05-20,2024-05-28,Nour,Nabil,6.0,Maadi ,Active,2024-05-15,Notes from the Delta,Mona Kholoussy,,,
9243.0,1060.0,513.0,2025-09-13,2025-10-09,Layla,Wahba,7.0,Heliopolis,Active,2024-03-26,Circuits for Beginners,Galal Mounir,,,
9042.0,1010.0,509.0,2024-02-28,,Nour,Nabil,6.0,Maadi ,Active,2024-05-15,Marbles and Mirrors,Diaa Sultan,,,
9150.0,1024.0,507.0,2025-10-14,2025-10-24,Youssef,Hegazy,8.0,Nasr City,inactive,2024-01-04,Fossils and Fireflies,Dalia Serry,,,
9377.0,1034.0,507.0,2025-03-25,2025-04-06,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,Fossils and Fireflies,Dalia Serry,,,
9356.0,1076.0,501.0,2025-03-14,2025-04-13,Dina,Wahba,7.0,Shubra,Active,2025-12-13,The Silver Kite,Amina Darwish,,,
9014.0,1010.0,519.0,2024-06-28,2024-07-20,Nour,Nabil,6.0,Maadi ,Active,2024-05-15,Kites Over Cairo,Jasmine Wahdan,,,
9346.0,1076.0,519.0,2024-04-27,,Dina,Wahba,7.0,Shubra,Active,2025-12-13,Kites Over Cairo,Jasmine Wahdan,,,
9103.0,1003.0,513.0,2025-09-04,2025-09-25,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,Circuits for Beginners,Galal Mounir,,,
9246.0,1044.0,529.0,2025-06-25,2025-07-04,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,Riddles of the Red Sea,Sara Tantawy,,,
9308.0,1072.0,525.0,2024-02-17,2024-03-12,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,Storms and Sailboats,Mahmoud Rafei,,,
9321.0,1070.0,501.0,2025-12-28,2026-01-09,Ahmed,Zaki,9.0,Zamalek,Active,2025-07-22,The Silver Kite,Amina Darwish,,,
9194.0,1024.0,513.0,2024-09-17,2024-10-09,Youssef,Hegazy,8.0,Nasr City,inactive,2024-01-04,Circuits for Beginners,Galal Mounir,,,
9045.0,1008.0,520.0,2024-05-28,,Ziad,Saleh,8.0,Maadi,active,2025-10-28,The Copper Telescope,Jasmine Wahdan,,,
9219.0,1047.0,506.0,2025-05-13,2025-06-07,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,The Paper Boat Club,Aya Hafez,,,
9002.0,1020.0,515.0,2024-12-06,2024-12-11,Rana,Fouad,6.0,Maadi,Active,2025-12-04,Songs of the Oasis,Hoda Bakry,,,
9185.0,1026.0,519.0,2025-10-22,2025-11-01,Nada,Saleh,7.0,Nasr City,inactive,2023-11-16,Kites Over Cairo,Jasmine Wahdan,,,
9359.0,1077.0,501.0,2025-01-26,,Lina,Rashad,6.0,Shubra,Active,2023-07-08,The Silver Kite,Amina Darwish,,,
9079.0,1008.0,520.0,2025-12-27,2026-01-05,Ziad,Saleh,8.0,Maadi,active,2025-10-28,The Copper Telescope,Jasmine Wahdan,,,
9252.0,1054.0,513.0,2024-08-04,2024-08-09,Retaj,Fahmy,6.0,Heliopolis,Inactive,2024-03-21,Circuits for Beginners,Galal Mounir,,,
9282.0,1057.0,530.0,2025-07-22,2025-08-18,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,The Sandstone Key,Sara Tantawy,,,
9293.0,1071.0,525.0,2025-08-05,2025-08-18,Jana,Hegazy,8.0,Zamalek,Active,2024-09-27,Storms and Sailboats,Mahmoud Rafei,,,
9202.0,1047.0,506.0,2025-06-05,2025-07-03,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,The Paper Boat Club,Aya Hafez,,,
9026.0,1018.0,506.0,2025-04-21,2025-05-04,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,The Paper Boat Club,Aya Hafez,,,
9050.0,1003.0,521.0,2025-08-21,,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,A Garden of Equations,Karim Elwy,,,
9122.0,1034.0,525.0,2025-06-04,2025-06-30,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,Storms and Sailboats,Mahmoud Rafei,,,
9153.0,1030.0,530.0,2024-10-12,2024-10-26,Reem,Osman,,Nasr City,Active,2025-04-01,The Sandstone Key,Sara Tantawy,,,
9145.0,1034.0,501.0,2025-11-10,2025-12-10,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,The Silver Kite,Amina Darwish,,,
9339.0,1073.0,501.0,2025-02-02,,Yassin,Kamel,7.0,Zamalek,Inactive,2025-08-26,The Silver Kite,Amina Darwish,,,
9136.0,1030.0,532.0,2024-10-03,2024-10-20,Reem,Osman,,Nasr City,Active,2025-04-01,The Last Bookmark,Samir Zohdy,,,
9277.0,1057.0,519.0,2025-10-19,2025-10-28,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,Kites Over Cairo,Jasmine Wahdan,,,
9284.0,1062.0,513.0,2025-09-27,2025-10-26,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,Circuits for Beginners,Galal Mounir,,,
9210.0,1044.0,507.0,2025-09-11,2025-09-29,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,Fossils and Fireflies,Dalia Serry,,,
9098.0,1008.0,525.0,2024-12-15,2024-12-31,Ziad,Saleh,8.0,Maadi,active,2025-10-28,Storms and Sailboats,Mahmoud Rafei,,,
